latitude,longitude,idnatureaf,idnaturere
45.7395515158444,4.863286257511181,03,COM
45.74092629813128,4.8640992420518065,03,COM
45.741226485178366,4.864087926056473,03,COM
45.7426303492029,4.864826185377478,03,COM
45.739387576368586,4.863332821615062,03,COM
45.74137101373872,4.864327894834047,03,COM
45.744050184874624,4.865586915869503,03,COM
45.73978997520159,4.8634189858145325,03,COM
45.74493491355263,4.863407302518295,03,COM
45.74517256935341,4.8629986893987125,03,COM
45.745197099027735,4.862863525700068,03,COM
45.745295936106466,4.8626599322989,03,COM
45.744766672448,4.86366535276018,03,COM
45.74491622039018,4.86272922687051,03,COM
45.74346587761889,4.869195958714137,03,COM
45.74346263768857,4.869535571113077,03,COM
45.74428477771692,4.865983607738344,03,COM
45.74418695126153,4.86672789508953,03,COM
45.743108868287905,4.870014804455879,03,COM
45.74349362931704,4.8695422799984565,03,COM
45.743678319291654,4.870114060428654,03,COM
45.743288679626005,4.869875462319868,03,COM
45.74312459543727,4.869914869630306,03,COM
45.743101819874,4.869984343587517,03,COM
45.7430089428444,4.869858094962496,03,COM
45.74405474694543,4.86682518652319,03,COM
45.74339031278533,4.869503096884322,03,COM
45.74314648050426,4.869947779654808,03,COM
45.74404877330141,4.867274378704241,03,COM
45.74469241424209,4.8660719087811595,03,COM
45.744539309360675,4.8658457488071685,03,COM
45.74508604824978,4.8661328261985055,03,COM
45.74469395432983,4.8659246716066695,03,COM
45.745472877892105,4.866484868687997,03,COM
45.74490739005582,4.866194387518458,03,COM
45.74481614300422,4.86613351668153,03,COM
45.74551028212914,4.866328994148774,03,COM
45.74790399931335,4.867556736400928,03,COM
45.74535487862847,4.86629350060105,03,COM
45.74520387645133,4.866156765973519,03,COM
45.748435512077556,4.867821790011722,03,COM
45.74793363768258,4.867724762793813,03,COM
45.745241559038,4.866357905775077,03,COM
45.73760520438361,4.861803024959471,03,COM
45.74482607420264,4.866001334156002,03,COM
45.74740061677531,4.867493983036907,03,COM
45.74504332269527,4.866259165077287,03,COM
45.74442825566001,4.86579133564353,03,COM
45.74516364433715,4.866312517661721,03,COM
45.748147474218236,4.867689391017814,03,COM
45.69551680004828,4.872479034694084,03,COM
45.74099388653857,4.868904539570039,03,COM
45.741713690819694,4.869137726104435,03,COM
45.74146165645447,4.86905159437105,03,COM
45.74126865278707,4.868961926153957,03,COM
45.741255091231125,4.868359285195399,03,COM
45.74399981958732,4.870340323923995,03,COM
45.740839314785205,4.868777555016382,03,COM
45.74211710024785,4.869240917298717,03,COM
45.74112016883361,4.868900406768825,03,COM
45.742103012544604,4.8692302226608355,03,COM
45.74297728816127,4.869677585051746,03,COM
45.740934149163664,4.86920784094855,03,COM
45.74212706185469,4.869352250683066,03,COM
45.74146517622441,4.8689938615926165,03,COM
45.741411747653274,4.868404927733216,03,COM
45.74281622627478,4.869571454330001,03,COM
45.74145773873926,4.868443132490843,03,COM
45.739857325375716,4.8674179391987025,03,COM
45.740630369851175,4.868428635709182,03,COM
45.74102210765233,4.868169731797944,03,COM
45.742370435798264,4.869485931184381,03,COM
45.740893470375894,4.868824365123807,03,COM
45.74221780686307,4.869430468955673,03,COM
45.742241279914886,4.869163919344585,03,COM
45.74032962574847,4.867582275182358,03,COM
45.740973509084874,4.8689643847134025,03,COM
45.742595163769316,4.869431515274641,03,COM
45.74388317189306,4.870440096589048,03,COM
45.739839328250646,4.867373538093853,03,COM
45.74402047496669,4.870285774685922,03,COM
45.74087047265549,4.868962475830232,03,COM
45.74210819880912,4.869210047321209,03,COM
45.7406593683361,4.868478130717198,03,COM
45.740389079089375,4.867788851725257,03,COM
45.74387957272062,4.870250073419346,03,COM
45.74084554812732,4.869129805431551,03,COM
45.74003205817459,4.867692222481377,03,COM
45.739545160835505,4.86687887437404,03,COM
45.742455244879736,4.869320665862335,03,COM
45.740862739371565,4.868816990184598,03,COM
45.740781318271765,4.867971762172084,03,COM
45.7413447937552,4.868979401559215,03,COM
45.74215427494785,4.869117515990535,03,COM
45.73991090772773,4.867225233695448,03,COM
45.74239193458816,4.869269083232844,03,COM
45.73947170401819,4.867032322040787,03,COM
45.69636103193567,4.87115561009626,03,COM
45.746636218201324,4.861538835088361,03,COM
45.74674004589597,4.861244504740254,03,COM
45.69577080650224,4.872081008426983,03,COM
45.69606045332148,4.871623611302854,03,COM
45.69514087082193,4.87306677235337,03,COM
45.69498367722816,4.8732568892384585,03,COM
45.69628168463303,4.897137538169968,03,COM
45.69602418235215,4.897146372484742,03,COM
45.69614431095151,4.897536716882474,03,COM
45.696272800002134,4.897165253108637,03,COM
45.6962665406603,4.897156007144411,03,COM
45.69600109002584,4.896959989196443,03,COM
45.696041773379925,4.897144721151988,03,COM
45.69714710113855,4.896163956797341,03,COM
45.69625366406475,4.897177909656844,03,COM
45.69610202296808,4.897356588190899,03,COM
45.69610407795504,4.897386989617416,03,COM
45.69614239454321,4.896907668107207,03,COM
45.69621061216394,4.897386612104912,03,COM
45.69624681283893,4.897213188172684,03,COM
45.696050170171645,4.897141953172898,03,COM
45.696012720438446,4.896990542770906,03,COM
45.69644845281248,4.8969748148001475,03,COM
45.69705709655294,4.896189622524422,03,COM
